D:\Code\DQN\flappyrl\agent.py:48: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = torch.cuda.amp.GradScaler(enabled=(device.type == "cuda"))
[train] device=cuda  algo=rainbow  n_envs=8
[train] starting — target 300000 env-steps
step     2000 | loss None | eps 0.962 | buf    1872 | score50   0.00 (max 0) | 2422.7 st/s
step   160000 | loss 0.0116 | eps 0.050 | buf  156022 | score50   0.14 (max 2) |  534.6 st/s
step   162000 | loss 0.0043 | eps 0.050 | buf  157996 | score50   0.16 (max 3) |  534.2 st/s
step   164000 | loss 0.0042 | eps 0.050 | buf  159970 | score50   0.26 (max 3) |  534.2 st/s
step   166000 | loss 0.0050 | eps 0.050 | buf  161938 | score50   0.28 (max 3) |  535.0 st/s
step   168000 | loss 0.0024 | eps 0.050 | buf  163912 | score50   0.28 (max 3) |  534.7 st/s
step   170000 | loss 0.0042 | eps 0.050 | buf  165884 | score50   0.34 (max 2) |  535.5 st/s
step   172000 | loss 0.0022 | eps 0.050 | buf  167856 | score50   0.32 (max 2) |  536.3 st/s
step   174000 | loss 0.0024 | eps 0.050 | buf  169834 | score50   0.34 (max 2) |  535.9 st/s
  >> EVAL @ 175000: mean=1.80 max=5 (best_mean=1.80)
step   176000 | loss 0.0023 | eps 0.050 | buf  171810 | score50   0.48 (max 3) |  526.1 st/s
step   178000 | loss 0.0008 | eps 0.050 | buf  173781 | score50   0.40 (max 3) |  526.2 st/s
step   180000 | loss 0.0044 | eps 0.050 | buf  175748 | score50   0.34 (max 3) |  526.8 st/s
step   182000 | loss 0.0037 | eps 0.050 | buf  177718 | score50   0.16 (max 1) |  527.0 st/s
step   184000 | loss 0.0041 | eps 0.050 | buf  179692 | score50   0.12 (max 1) |  526.5 st/s
step   186000 | loss 0.0046 | eps 0.050 | buf  181660 | score50   0.22 (max 4) |  527.1 st/s
step   188000 | loss 0.0061 | eps 0.050 | buf  183636 | score50   0.24 (max 4) |  527.7 st/s
step   190000 | loss 0.0034 | eps 0.050 | buf  185610 | score50   0.36 (max 4) |  527.4 st/s
step   192000 | loss 0.0020 | eps 0.050 | buf  187580 | score50   0.44 (max 4) |  528.0 st/s
step   194000 | loss 0.0123 | eps 0.050 | buf  189552 | score50   0.38 (max 2) |  528.5 st/s
step   196000 | loss 0.0024 | eps 0.050 | buf  191526 | score50   0.32 (max 2) |  528.2 st/s
step   198000 | loss 0.0035 | eps 0.050 | buf  193500 | score50   0.36 (max 4) |  528.7 st/s
step   200000 | loss 0.0047 | eps 0.050 | buf  195472 | score50   0.38 (max 4) |  529.3 st/s
  >> EVAL @ 200000: mean=0.35 max=2 (best_mean=1.80)
step   202000 | loss 0.0033 | eps 0.050 | buf  197445 | score50   0.34 (max 4) |  523.8 st/s
step   204000 | loss 0.0047 | eps 0.050 | buf  199420 | score50   0.38 (max 4) |  524.0 st/s
step   206000 | loss 0.0029 | eps 0.050 | buf  201398 | score50   0.38 (max 3) |  523.4 st/s
step   208000 | loss 0.0018 | eps 0.050 | buf  203369 | score50   0.36 (max 2) |  523.6 st/s
step   210000 | loss 0.0045 | eps 0.050 | buf  205348 | score50   0.48 (max 2) |  523.5 st/s
step   212000 | loss 0.0008 | eps 0.050 | buf  207322 | score50   0.58 (max 2) |  523.3 st/s
