D:\Code\DQN\flappyrl\agent.py:48: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = torch.cuda.amp.GradScaler(enabled=(device.type == "cuda"))
[train] device=cuda  algo=rainbow  n_envs=8
[train] starting — target 300000 env-steps
step     2000 | loss None | eps 0.962 | buf    1872 | score50   0.00 (max 0) | 4007.8 st/s
step   262000 | loss 1.4995 | eps 0.050 | buf  256828 | score50   0.70 (max 5) |  633.4 st/s
step   264000 | loss 1.7514 | eps 0.050 | buf  258808 | score50   0.60 (max 5) |  634.3 st/s
step   266000 | loss 1.8767 | eps 0.050 | buf  260780 | score50   0.78 (max 8) |  635.0 st/s
step   268000 | loss 1.5087 | eps 0.050 | buf  262144 | score50   0.78 (max 8) |  635.7 st/s
step   270000 | loss 1.4400 | eps 0.050 | buf  262144 | score50   0.66 (max 8) |  636.5 st/s
step   272000 | loss 1.5023 | eps 0.050 | buf  262144 | score50   0.62 (max 8) |  637.2 st/s
step   274000 | loss 1.4012 | eps 0.050 | buf  262144 | score50   0.44 (max 3) |  637.5 st/s
  >> EVAL @ 275000: mean=12.35 max=48 (best_mean=12.35)
step   276000 | loss 1.1369 | eps 0.050 | buf  262144 | score50   0.46 (max 3) |  612.0 st/s
step   278000 | loss 1.8668 | eps 0.050 | buf  262144 | score50   0.40 (max 3) |  612.6 st/s
step   280000 | loss 1.1787 | eps 0.050 | buf  262144 | score50   0.40 (max 3) |  613.2 st/s
step   282000 | loss 1.4615 | eps 0.050 | buf  262144 | score50   0.48 (max 3) |  613.6 st/s
step   284000 | loss 1.4438 | eps 0.050 | buf  262144 | score50   0.42 (max 3) |  614.2 st/s
step   286000 | loss 1.5213 | eps 0.050 | buf  262144 | score50   0.50 (max 3) |  615.0 st/s
step   288000 | loss 1.5017 | eps 0.050 | buf  262144 | score50   0.60 (max 3) |  615.9 st/s
step   290000 | loss 1.7831 | eps 0.050 | buf  262144 | score50   0.68 (max 4) |  616.8 st/s
step   292000 | loss 1.7119 | eps 0.050 | buf  262144 | score50   0.82 (max 4) |  617.7 st/s
step   294000 | loss 1.6237 | eps 0.050 | buf  262144 | score50   0.84 (max 4) |  618.7 st/s
step   296000 | loss 1.3785 | eps 0.050 | buf  262144 | score50   0.78 (max 4) |  619.5 st/s
step   298000 | loss 1.4227 | eps 0.050 | buf  262144 | score50   0.58 (max 4) |  618.9 st/s
step   300000 | loss 1.9188 | eps 0.050 | buf  262144 | score50   0.52 (max 4) |  618.4 st/s
  >> EVAL @ 300000: mean=0.00 max=0 (best_mean=12.35)
[train] DONE. final eval mean=0.00 max=0 best_mean=12.35
[train] final checkpoint -> checkpoints\rainbow_nonoise\ckpt_final.pt
